,Timestamp,Device Type,Pulse,Temp,Proximity,Ambient Noise,Movement Pattern,Stress Indicator,User Behavior,ZPulse,ZTemp,ZAmbNoise
405,02-11-2023 17:46,Shoe,120,98.8,Medium,63,Normal,Yes,Calm,1.2015725536656325,0.3077696291603825,-0.14454467335876753
406,12-11-2023 00:08,Earring,83,98.8,Low,88,Normal,No,Stressed,-0.4612237393226763,0.3077696291603825,1.0672651301184926
407,07-11-2023 05:43,Earring,62,98.8,Low,64,Irregular,No,Calm,-1.4049729866944192,0.3077696291603825,-0.09607228121967713
408,24-11-2023 13:41,Ring,80,99.6,High,80,Irregular,Yes,Sedentary,-0.5960450603757824,1.8592233363331059,0.6794859930057693
409,23-11-2023 22:48,Earring,113,98.1,Low,93,Irregular,Yes,Sedentary,0.886989471208385,-1.0497523646157607,1.3096270908139445
410,21-11-2023 10:06,Shoe,97,99.1,Low,70,Irregular,Yes,Sedentary,0.16794242559181896,0.8895647693501503,0.19476207161486525
411,28-11-2023 09:34,Earring,62,99.1,Medium,90,Normal,Yes,Active,-1.4049729866944192,0.8895647693501503,1.1642099143966733
412,13-11-2023 09:04,Earring,112,98.9,Medium,96,Normal,Yes,Active,0.8420490308573496,0.5017013425569901,1.4550442672312156
413,11-11-2023 08:18,Ring,63,98.9,High,32,Irregular,No,Stressed,-1.3600325463433838,0.5017013425569901,-1.64718882967057
414,06-11-2023 07:06,Earring,68,98.9,High,64,Irregular,No,Active,-1.135330344588207,0.5017013425569901,-0.09607228121967713
415,09-11-2023 20:05,Shoe,90,98.3,High,73,Normal,No,Sedentary,-0.14664065686542868,-0.6618889378225731,0.34017924803213645
416,05-11-2023 12:58,Earring,75,98.6,Medium,76,Normal,No,Stressed,-0.8207472621309593,-0.08009379763280527,0.48559642444940765
417,05-11-2023 10:35,Earring,77,98.2,Low,68,Normal,No,Calm,-0.7308663814288886,-0.8558206512191532,0.09781728733668446
418,21-11-2023 23:20,Earring,96,97.9,Medium,99,Normal,No,Active,0.1230019852407836,-1.437615791408921,1.600461443648487
419,11-11-2023 04:45,Ring,143,99.2,Medium,52,Normal,Yes,Calm,2.2352026817394464,1.083496482746758,-0.6777409868887619
420,10-11-2023 22:21,Earring,90,98.3,Medium,62,Normal,No,Stressed,-0.14664065686542868,-0.6618889378225731,-0.19301706549785794
421,29-11-2023 21:44,Shoe,118,98.1,High,97,Normal,Yes,Sedentary,1.111691672963562,-1.0497523646157607,1.503516659370306
422,26-11-2023 08:06,Shoe,76,98.5,Medium,44,Irregular,No,Calm,-0.7758068217799239,-0.2740255110293853,-1.065520124001485
423,14-11-2023 13:16,Ring,80,98.3,Low,48,Irregular,No,Sedentary,-0.5960450603757824,-0.6618889378225731,-0.8716305554451236
424,24-11-2023 20:06,Shoe,120,99.2,High,98,Irregular,Yes,Sedentary,1.2015725536656325,1.083496482746758,1.5519890515093964
425,18-11-2023 11:05,Earring,68,99.1,Low,46,Irregular,Yes,Sedentary,-1.135330344588207,0.8895647693501503,-0.9685753397233043
426,08-11-2023 10:16,Ring,72,98.3,Low,94,Normal,No,Active,-0.9555685831840655,-0.6618889378225731,1.3580994829530348
427,27-11-2023 03:39,Earring,91,100.4,Low,45,Normal,Yes,Sedentary,-0.10170021651439329,3.410677043505857,-1.0170477318623947
428,23-11-2023 10:05,Ring,89,98.6,Low,63,Irregular,No,Calm,-0.19158109721646405,-0.08009379763280527,-0.14454467335876753
429,10-11-2023 20:00,Shoe,120,100.0,Low,47,Irregular,Yes,Sedentary,1.2015725536656325,2.6349501899194814,-0.920102947584214
430,05-11-2023 08:38,Ring,115,99.2,Low,75,Irregular,Yes,Sedentary,0.9768703519104558,1.083496482746758,0.43712403231031727
431,02-11-2023 11:28,Ring,63,99.0,High,33,Irregular,No,Active,-1.3600325463433838,0.6956330559535702,-1.5987164375314795
432,09-11-2023 08:47,Ring,100,98.9,High,99,Normal,No,Calm,0.3027637466449251,0.5017013425569901,1.600461443648487
433,03-11-2023 08:14,Shoe,93,98.8,High,37,Normal,No,Active,-0.01181933581232254,0.3077696291603825,-1.404826868975118
434,16-11-2023 15:35,Earring,69,98.4,Low,70,Irregular,No,Calm,-1.0903899042371716,-0.46795722442596543,0.19476207161486525
435,26-11-2023 19:51,Earring,106,98.9,Medium,86,Irregular,Yes,Stressed,0.5724063887511374,0.5017013425569901,0.9703203458403117
436,27-11-2023 19:39,Earring,60,98.8,Medium,79,Normal,No,Calm,-1.49485386739649,0.3077696291603825,0.6310136008666789
437,27-11-2023 07:15,Ring,94,98.2,High,93,Irregular,No,Active,0.03312110453871284,-0.8558206512191532,1.3096270908139445
438,02-11-2023 18:01,Shoe,65,99.5,Medium,96,Irregular,Yes,Active,-1.270151665641313,1.6652916229365258,1.4550442672312156
439,11-11-2023 07:31,Shoe,88,98.5,Low,85,Normal,No,Sedentary,-0.2365215375674994,-0.2740255110293853,0.9218479537012213
440,04-11-2023 17:52,Shoe,98,98.5,Medium,54,Normal,No,Sedentary,0.21288286594285435,-0.2740255110293853,-0.5807962026105812
441,17-11-2023 23:30,Ring,84,98.8,Medium,95,Normal,No,Active,-0.4162832989716409,0.3077696291603825,1.4065718750921252
442,24-11-2023 21:05,Shoe,111,99.0,High,66,Normal,Yes,Stressed,0.7971085905063142,0.6956330559535702,0.0008725030585036603
443,26-11-2023 08:56,Ring,68,98.9,Medium,88,Normal,No,Sedentary,-1.135330344588207,0.5017013425569901,1.0672651301184926
444,27-11-2023 15:58,Ring,83,98.2,Medium,94,Normal,No,Calm,-0.4612237393226763,-0.8558206512191532,1.3580994829530348
445,28-11-2023 00:03,Earring,112,98.4,Medium,91,Normal,Yes,Sedentary,0.8420490308573496,-0.46795722442596543,1.2126823065357637
446,22-11-2023 07:55,Ring,122,98.5,Medium,99,Irregular,Yes,Calm,1.2914534343677033,-0.2740255110293853,1.600461443648487
447,29-11-2023 07:22,Ring,86,98.5,Medium,100,Irregular,No,Stressed,-0.32640241826957017,-0.2740255110293853,1.6489338357875774
448,02-11-2023 22:02,Earring,68,99.2,Low,44,Normal,Yes,Active,-1.135330344588207,1.083496482746758,-1.065520124001485
449,01-11-2023 06:44,Earring,89,98.4,High,42,Irregular,No,Calm,-0.19158109721646405,-0.46795722442596543,-1.1624649082796659
450,27-11-2023 04:57,Shoe,73,98.5,Medium,75,Irregular,No,Calm,-0.9106281428330301,-0.2740255110293853,0.43712403231031727
451,23-11-2023 15:58,Earring,65,98.6,High,57,Normal,No,Sedentary,-1.270151665641313,-0.08009379763280527,-0.4353790261933099
452,29-11-2023 14:43,Ring,93,98.3,Medium,71,Irregular,No,Active,-0.01181933581232254,-0.6618889378225731,0.24323446375395566
453,05-11-2023 21:51,Ring,90,99.2,Medium,63,Normal,Yes,Stressed,-0.14664065686542868,1.083496482746758,-0.14454467335876753
454,23-11-2023 20:18,Shoe,83,98.9,Medium,57,Irregular,No,Sedentary,-0.4612237393226763,0.5017013425569901,-0.4353790261933099
455,19-11-2023 19:12,Shoe,76,98.7,Low,93,Normal,No,Stressed,-0.7758068217799239,0.11383791576380238,1.3096270908139445
456,07-11-2023 21:05,Ring,103,98.9,Medium,37,Normal,Yes,Sedentary,0.43758506769803124,0.5017013425569901,-1.404826868975118
457,19-11-2023 03:40,Ring,108,98.7,High,38,Normal,Yes,Stressed,0.6622872694532081,0.11383791576380238,-1.3563544768360276
458,15-11-2023 23:50,Shoe,111,98.4,High,74,Irregular,Yes,Sedentary,0.7971085905063142,-0.46795722442596543,0.3886516401712269
459,09-11-2023 15:33,Shoe,118,98.1,High,42,Normal,Yes,Stressed,1.111691672963562,-1.0497523646157607,-1.1624649082796659
460,22-11-2023 15:20,Ring,79,98.5,Medium,39,Normal,No,Calm,-0.6409855007268178,-0.2740255110293853,-1.3078820846969372
461,10-11-2023 10:16,Shoe,76,98.7,Medium,70,Normal,No,Stressed,-0.7758068217799239,0.11383791576380238,0.19476207161486525
462,08-11-2023 01:42,Ring,99,98.8,Low,57,Irregular,No,Calm,0.2578233062938897,0.3077696291603825,-0.4353790261933099
463,13-11-2023 11:53,Shoe,106,98.6,Medium,52,Normal,Yes,Stressed,0.5724063887511374,-0.08009379763280527,-0.6777409868887619
464,06-11-2023 08:18,Ring,63,97.8,High,85,Normal,No,Stressed,-1.3600325463433838,-1.6315475048055286,0.9218479537012213
465,24-11-2023 22:59,Ring,75,98.3,Medium,62,Normal,No,Stressed,-0.8207472621309593,-0.6618889378225731,-0.19301706549785794
466,22-11-2023 05:19,Earring,139,99.8,High,82,Normal,Yes,Sedentary,2.055440920335305,2.2470867631262936,0.77643077728395
467,18-11-2023 01:08,Earring,103,98.8,High,75,Normal,Yes,Calm,0.43758506769803124,0.3077696291603825,0.43712403231031727
468,28-11-2023 00:59,Earring,90,98.2,High,55,Irregular,No,Active,-0.14664065686542868,-0.8558206512191532,-0.5323238104714907
469,22-11-2023 01:53,Shoe,95,97.9,Medium,87,Irregular,No,Sedentary,0.07806154488974822,-1.437615791408921,1.018792737979402
470,26-11-2023 20:07,Ring,87,99.2,Low,94,Normal,Yes,Sedentary,-0.2814619779185348,1.083496482746758,1.3580994829530348
471,24-11-2023 21:29,Ring,65,97.8,High,82,Normal,No,Active,-1.270151665641313,-1.6315475048055286,0.77643077728395
472,06-11-2023 13:27,Earring,93,98.6,Medium,87,Irregular,No,Calm,-0.01181933581232254,-0.08009379763280527,1.018792737979402
473,13-11-2023 03:55,Shoe,75,99.0,High,30,Normal,No,Stressed,-0.8207472621309593,0.6956330559535702,-1.7441336139487507
474,24-11-2023 01:08,Earring,60,98.1,High,95,Normal,No,Sedentary,-1.49485386739649,-1.0497523646157607,1.4065718750921252
475,11-11-2023 07:06,Earring,61,98.7,Low,59,Normal,No,Sedentary,-1.4499134270454546,0.11383791576380238,-0.33843424191512916
476,22-11-2023 09:32,Shoe,112,99.2,High,82,Normal,Yes,Stressed,0.8420490308573496,1.083496482746758,0.77643077728395
477,06-11-2023 16:41,Earring,91,98.9,Medium,72,Irregular,No,Sedentary,-0.10170021651439329,0.5017013425569901,0.29170685589304607
478,19-11-2023 06:51,Ring,102,99.4,Low,43,Irregular,Yes,Stressed,0.39264462734699584,1.4713599095399457,-1.1139925161405755
479,27-11-2023 21:08,Shoe,85,98.2,High,90,Irregular,No,Active,-0.37134285862060556,-0.8558206512191532,1.1642099143966733
480,12-11-2023 22:54,Shoe,102,98.4,High,41,Normal,Yes,Sedentary,0.39264462734699584,-0.46795722442596543,-1.2109373004187562
481,16-11-2023 19:11,Shoe,66,98.8,Low,92,Irregular,No,Active,-1.2252112252902776,0.3077696291603825,1.261154698674854
482,07-11-2023 07:36,Ring,86,99.4,Low,83,Irregular,Yes,Sedentary,-0.32640241826957017,1.4713599095399457,0.8249031694230404
483,21-11-2023 04:13,Shoe,87,99.1,Medium,91,Irregular,Yes,Calm,-0.2814619779185348,0.8895647693501503,1.2126823065357637
484,14-11-2023 17:41,Shoe,63,98.2,Low,47,Irregular,No,Sedentary,-1.3600325463433838,-0.8558206512191532,-0.920102947584214
485,23-11-2023 17:04,Earring,118,98.8,Low,47,Normal,Yes,Active,1.111691672963562,0.3077696291603825,-0.920102947584214
486,12-11-2023 09:30,Shoe,87,97.8,High,68,Irregular,No,Calm,-0.2814619779185348,-1.6315475048055286,0.09781728733668446
487,11-11-2023 08:17,Earring,114,98.6,Medium,65,Irregular,Yes,Active,0.9319299115594204,-0.08009379763280527,-0.04759988908058674
488,11-11-2023 01:10,Shoe,105,98.9,Medium,97,Irregular,Yes,Stressed,0.527465948400102,0.5017013425569901,1.503516659370306
489,03-11-2023 18:42,Ring,65,99.2,High,49,Normal,Yes,Sedentary,-1.270151665641313,1.083496482746758,-0.8231581633060331
490,24-11-2023 01:17,Ring,89,99.6,Low,38,Irregular,Yes,Calm,-0.19158109721646405,1.8592233363331059,-1.3563544768360276
491,15-11-2023 10:38,Ring,98,98.8,High,35,Normal,No,Stressed,0.21288286594285435,0.3077696291603825,-1.5017716532532988
492,22-11-2023 22:05,Shoe,78,98.6,Low,40,Normal,No,Calm,-0.6859259410778532,-0.08009379763280527,-1.2594096925578468
493,21-11-2023 05:49,Earring,90,98.2,Low,100,Irregular,No,Active,-0.14664065686542868,-0.8558206512191532,1.6489338357875774
494,03-11-2023 22:26,Ring,87,98.0,Low,93,Normal,No,Calm,-0.2814619779185348,-1.2436840780123408,1.3096270908139445
495,27-11-2023 11:32,Ring,105,98.5,High,74,Irregular,Yes,Sedentary,0.527465948400102,-0.2740255110293853,0.3886516401712269
496,21-11-2023 13:08,Shoe,71,98.6,Medium,97,Normal,No,Calm,-1.0005090235351008,-0.08009379763280527,1.503516659370306
497,15-11-2023 18:05,Shoe,111,99.7,High,65,Irregular,Yes,Sedentary,0.7971085905063142,2.0531550497297135,-0.04759988908058674
498,17-11-2023 00:37,Ring,80,98.2,High,41,Irregular,No,Stressed,-0.5960450603757824,-0.8558206512191532,-1.2109373004187562
499,12-11-2023 22:10,Ring,61,97.7,Medium,47,Normal,No,Sedentary,-1.4499134270454546,-1.8254792182021087,-0.920102947584214
500,09-11-2023 01:48,Ring,125,99.5,High,51,Normal,Yes,Active,1.4262747554208095,1.6652916229365258,-0.7262133790278523
501,27-11-2023 19:36,Earring,103,98.5,Low,61,Irregular,Yes,Stressed,0.43758506769803124,-0.2740255110293853,-0.24148945763694835
502,12-11-2023 22:24,Ring,112,99.0,Medium,98,Normal,Yes,Stressed,0.8420490308573496,0.6956330559535702,1.5519890515093964
503,10-11-2023 08:09,Shoe,105,99.0,Low,74,Irregular,Yes,Active,0.527465948400102,0.6956330559535702,0.3886516401712269
504,14-11-2023 11:49,Earring,114,99.6,Low,48,Irregular,Yes,Active,0.9319299115594204,1.8592233363331059,-0.8716305554451236
505,15-11-2023 23:02,Ring,86,97.8,Low,76,Normal,No,Sedentary,-0.32640241826957017,-1.6315475048055286,0.48559642444940765
506,13-11-2023 13:56,Earring,97,99.6,High,61,Irregular,Yes,Calm,0.16794242559181896,1.8592233363331059,-0.24148945763694835
507,29-11-2023 23:34,Ring,63,97.8,Medium,74,Normal,No,Stressed,-1.3600325463433838,-1.6315475048055286,0.3886516401712269
508,07-11-2023 13:00,Ring,82,99.6,High,79,Normal,Yes,Active,-0.5061641796737116,1.8592233363331059,0.6310136008666789
509,07-11-2023 07:06,Earring,68,98.8,Low,93,Irregular,No,Calm,-1.135330344588207,0.3077696291603825,1.3096270908139445
510,08-11-2023 11:45,Earring,109,99.2,Medium,95,Normal,Yes,Stressed,0.7072277098042434,1.083496482746758,1.4065718750921252
511,02-11-2023 18:14,Ring,94,98.7,Medium,90,Normal,No,Stressed,0.03312110453871284,0.11383791576380238,1.1642099143966733
512,04-11-2023 22:40,Ring,113,98.5,Medium,53,Irregular,Yes,Active,0.886989471208385,-0.2740255110293853,-0.6292685947496716
513,29-11-2023 02:23,Ring,93,98.2,Low,91,Irregular,No,Active,-0.01181933581232254,-0.8558206512191532,1.2126823065357637
514,19-11-2023 07:43,Earring,135,99.5,Low,54,Normal,Yes,Calm,1.8756791589311632,1.6652916229365258,-0.5807962026105812
515,14-11-2023 05:20,Earring,111,100.2,High,99,Normal,Yes,Active,0.7971085905063142,3.022813616712669,1.600461443648487
516,13-11-2023 13:37,Ring,175,98.3,High,55,Normal,Yes,Calm,3.6732967729725785,-0.6618889378225731,-0.5323238104714907
517,26-11-2023 19:03,Shoe,71,98.5,High,58,Irregular,No,Stressed,-1.0005090235351008,-0.2740255110293853,-0.38690663405421954
518,08-11-2023 04:52,Earring,119,98.7,Medium,65,Irregular,Yes,Active,1.1566321133145971,0.11383791576380238,-0.04759988908058674
519,25-11-2023 15:05,Ring,92,98.0,High,65,Irregular,No,Active,-0.056759776163357915,-1.2436840780123408,-0.04759988908058674
520,12-11-2023 19:05,Shoe,113,99.3,Medium,93,Irregular,Yes,Calm,0.886989471208385,1.277428196143338,1.3096270908139445
521,09-11-2023 02:05,Ring,90,99.4,Medium,76,Irregular,Yes,Calm,-0.14664065686542868,1.4713599095399457,0.48559642444940765
522,23-11-2023 20:34,Shoe,77,99.3,Medium,75,Irregular,Yes,Stressed,-0.7308663814288886,1.277428196143338,0.43712403231031727
523,20-11-2023 16:56,Shoe,105,98.8,Medium,52,Irregular,Yes,Active,0.527465948400102,0.3077696291603825,-0.6777409868887619
524,10-11-2023 09:28,Ring,85,98.7,Medium,56,Normal,No,Sedentary,-0.37134285862060556,0.11383791576380238,-0.48385141833240036
525,10-11-2023 20:55,Earring,63,97.8,Low,97,Irregular,No,Calm,-1.3600325463433838,-1.6315475048055286,1.503516659370306
526,15-11-2023 06:11,Earring,99,99.0,Medium,90,Normal,No,Stressed,0.2578233062938897,0.6956330559535702,1.1642099143966733
527,18-11-2023 11:11,Earring,99,99.0,Low,44,Irregular,No,Sedentary,0.2578233062938897,0.6956330559535702,-1.065520124001485
528,09-11-2023 07:26,Earring,107,98.8,Medium,88,Irregular,Yes,Active,0.6173468291021728,0.3077696291603825,1.0672651301184926
529,27-11-2023 08:05,Ring,98,98.8,Low,97,Normal,No,Calm,0.21288286594285435,0.3077696291603825,1.503516659370306
530,15-11-2023 12:59,Ring,101,98.7,Medium,87,Normal,Yes,Sedentary,0.34770418699596045,0.11383791576380238,1.018792737979402
531,01-11-2023 10:17,Earring,77,99.3,High,83,Normal,Yes,Active,-0.7308663814288886,1.277428196143338,0.8249031694230404
532,22-11-2023 06:02,Ring,86,98.5,Medium,99,Irregular,No,Calm,-0.32640241826957017,-0.2740255110293853,1.600461443648487
533,07-11-2023 17:56,Ring,92,98.8,High,57,Irregular,No,Stressed,-0.056759776163357915,0.3077696291603825,-0.4353790261933099
534,03-11-2023 07:57,Ring,119,98.1,High,100,Irregular,Yes,Sedentary,1.1566321133145971,-1.0497523646157607,1.6489338357875774
535,25-11-2023 23:28,Ring,67,98.7,High,37,Normal,No,Calm,-1.1802707849392424,0.11383791576380238,-1.404826868975118
536,16-11-2023 06:06,Ring,67,98.4,Medium,95,Normal,No,Sedentary,-1.1802707849392424,-0.46795722442596543,1.4065718750921252
537,07-11-2023 09:14,Shoe,71,99.2,Low,69,Normal,Yes,Active,-1.0005090235351008,1.083496482746758,0.14628967947577487
538,20-11-2023 22:16,Ring,119,99.2,High,94,Irregular,Yes,Active,1.1566321133145971,1.083496482746758,1.3580994829530348
539,28-11-2023 04:18,Ring,109,98.7,Low,45,Irregular,Yes,Active,0.7072277098042434,0.11383791576380238,-1.0170477318623947
540,05-11-2023 20:09,Shoe,112,99.5,Low,37,Normal,Yes,Stressed,0.8420490308573496,1.6652916229365258,-1.404826868975118
541,17-11-2023 07:46,Shoe,63,98.8,High,75,Normal,No,Active,-1.3600325463433838,0.3077696291603825,0.43712403231031727
542,05-11-2023 17:51,Shoe,116,99.0,Low,65,Normal,Yes,Sedentary,1.0218107922614912,0.6956330559535702,-0.04759988908058674
543,29-11-2023 21:51,Earring,151,98.9,Low,50,Normal,Yes,Sedentary,2.5947262045477295,0.5017013425569901,-0.7746857711669427
544,26-11-2023 09:13,Shoe,80,98.2,Medium,92,Irregular,No,Active,-0.5960450603757824,-0.8558206512191532,1.261154698674854
545,15-11-2023 22:43,Shoe,61,98.8,Low,75,Irregular,No,Calm,-1.4499134270454546,0.3077696291603825,0.43712403231031727
546,16-11-2023 18:33,Shoe,104,99.4,Medium,66,Irregular,Yes,Active,0.4825255080490666,1.4713599095399457,0.0008725030585036603
547,12-11-2023 20:53,Earring,98,98.3,Medium,32,Normal,No,Stressed,0.21288286594285435,-0.6618889378225731,-1.64718882967057
548,08-11-2023 11:36,Ring,82,97.9,High,71,Irregular,No,Active,-0.5061641796737116,-1.437615791408921,0.24323446375395566
549,18-11-2023 17:48,Earring,105,98.5,High,41,Normal,Yes,Sedentary,0.527465948400102,-0.2740255110293853,-1.2109373004187562
550,26-11-2023 03:36,Shoe,69,99.2,High,31,Normal,Yes,Sedentary,-1.0903899042371716,1.083496482746758,-1.6956612218096603
551,22-11-2023 09:05,Shoe,66,98.6,High,90,Normal,No,Calm,-1.2252112252902776,-0.08009379763280527,1.1642099143966733
552,18-11-2023 09:21,Shoe,102,97.4,Low,48,Irregular,Yes,Sedentary,0.39264462734699584,-2.4072743583918763,-0.8716305554451236
553,28-11-2023 09:26,Earring,65,98.7,Low,46,Normal,No,Stressed,-1.270151665641313,0.11383791576380238,-0.9685753397233043
554,07-11-2023 13:56,Earring,119,97.8,High,38,Irregular,Yes,Active,1.1566321133145971,-1.6315475048055286,-1.3563544768360276
555,18-11-2023 20:29,Shoe,63,98.9,Medium,35,Normal,No,Active,-1.3600325463433838,0.5017013425569901,-1.5017716532532988
556,08-11-2023 16:47,Shoe,76,98.2,Low,79,Irregular,No,Calm,-0.7758068217799239,-0.8558206512191532,0.6310136008666789
557,09-11-2023 22:11,Ring,116,98.5,High,92,Irregular,Yes,Calm,1.0218107922614912,-0.2740255110293853,1.261154698674854
558,16-11-2023 07:34,Earring,94,98.6,Medium,31,Irregular,No,Stressed,0.03312110453871284,-0.08009379763280527,-1.6956612218096603
559,07-11-2023 21:20,Ring,107,99.3,Medium,71,Normal,Yes,Stressed,0.6173468291021728,1.277428196143338,0.24323446375395566
560,01-11-2023 08:43,Earring,70,98.2,High,56,Normal,No,Active,-1.0454494638861362,-0.8558206512191532,-0.48385141833240036
561,24-11-2023 01:32,Shoe,89,98.5,Medium,79,Normal,No,Active,-0.19158109721646405,-0.2740255110293853,0.6310136008666789
562,01-11-2023 08:33,Ring,73,99.0,High,90,Normal,No,Stressed,-0.9106281428330301,0.6956330559535702,1.1642099143966733
563,10-11-2023 14:37,Shoe,63,98.2,High,34,Normal,No,Active,-1.3600325463433838,-0.8558206512191532,-1.5502440453923891
564,17-11-2023 02:40,Shoe,105,99.6,Medium,83,Normal,Yes,Active,0.527465948400102,1.8592233363331059,0.8249031694230404
565,17-11-2023 18:08,Ring,92,98.9,Medium,78,Irregular,No,Sedentary,-0.056759776163357915,0.5017013425569901,0.5825412087275884
566,12-11-2023 18:04,Ring,114,98.2,High,100,Irregular,Yes,Calm,0.9319299115594204,-0.8558206512191532,1.6489338357875774
567,08-11-2023 08:22,Shoe,74,98.8,High,62,Irregular,No,Calm,-0.8656877024819947,0.3077696291603825,-0.19301706549785794
568,04-11-2023 11:49,Shoe,79,98.4,Medium,33,Irregular,No,Stressed,-0.6409855007268178,-0.46795722442596543,-1.5987164375314795
569,28-11-2023 07:29,Ring,61,97.5,Medium,53,Irregular,No,Calm,-1.4499134270454546,-2.2133426449952966,-0.6292685947496716
570,08-11-2023 13:37,Earring,65,98.7,Medium,63,Irregular,No,Sedentary,-1.270151665641313,0.11383791576380238,-0.14454467335876753
571,27-11-2023 07:16,Shoe,90,98.3,High,54,Irregular,No,Sedentary,-0.14664065686542868,-0.6618889378225731,-0.5807962026105812
572,27-11-2023 14:16,Shoe,109,98.4,High,50,Irregular,Yes,Stressed,0.7072277098042434,-0.46795722442596543,-0.7746857711669427
573,10-11-2023 11:10,Earring,112,98.9,High,87,Normal,Yes,Stressed,0.8420490308573496,0.5017013425569901,1.018792737979402
574,09-11-2023 15:29,Ring,109,98.1,Low,94,Normal,Yes,Active,0.7072277098042434,-1.0497523646157607,1.3580994829530348
575,12-11-2023 14:06,Earring,159,97.7,Medium,95,Irregular,Yes,Sedentary,2.954249727356012,-1.8254792182021087,1.4065718750921252
576,11-11-2023 18:24,Earring,63,98.4,High,72,Normal,No,Calm,-1.3600325463433838,-0.46795722442596543,0.29170685589304607
577,24-11-2023 15:46,Shoe,74,99.1,Low,96,Normal,Yes,Active,-0.8656877024819947,0.8895647693501503,1.4550442672312156
578,26-11-2023 14:51,Ring,107,99.3,Low,72,Normal,Yes,Sedentary,0.6173468291021728,1.277428196143338,0.29170685589304607
579,01-11-2023 04:16,Earring,117,98.4,High,85,Normal,Yes,Calm,1.0667512326125266,-0.46795722442596543,0.9218479537012213
580,07-11-2023 00:53,Ring,112,98.2,Low,81,Irregular,Yes,Sedentary,0.8420490308573496,-0.8558206512191532,0.7279583851448597
581,18-11-2023 07:27,Earring,162,98.9,High,82,Irregular,Yes,Sedentary,3.0890710484091186,0.5017013425569901,0.77643077728395
582,29-11-2023 22:48,Ring,80,98.6,Medium,84,Irregular,No,Stressed,-0.5960450603757824,-0.08009379763280527,0.8733755615621308
583,14-11-2023 02:02,Shoe,111,98.3,Low,79,Irregular,Yes,Stressed,0.7971085905063142,-0.6618889378225731,0.6310136008666789
584,03-11-2023 09:05,Ring,112,98.7,Low,43,Irregular,Yes,Calm,0.8420490308573496,0.11383791576380238,-1.1139925161405755
585,05-11-2023 21:37,Ring,63,99.0,Medium,50,Normal,No,Calm,-1.3600325463433838,0.6956330559535702,-0.7746857711669427
586,01-11-2023 15:52,Shoe,84,97.5,Medium,40,Irregular,No,Active,-0.4162832989716409,-2.2133426449952966,-1.2594096925578468
587,12-11-2023 07:51,Earring,176,98.5,Medium,71,Irregular,Yes,Sedentary,3.7182372133236137,-0.2740255110293853,0.24323446375395566
588,26-11-2023 20:18,Shoe,94,99.1,Medium,56,Normal,Yes,Sedentary,0.03312110453871284,0.8895647693501503,-0.48385141833240036
589,23-11-2023 03:12,Ring,82,99.3,Medium,40,Normal,Yes,Calm,-0.5061641796737116,1.277428196143338,-1.2594096925578468
590,29-11-2023 16:40,Earring,89,98.2,Medium,55,Normal,No,Stressed,-0.19158109721646405,-0.8558206512191532,-0.5323238104714907
591,05-11-2023 14:47,Earring,87,98.5,High,47,Normal,No,Calm,-0.2814619779185348,-0.2740255110293853,-0.920102947584214
592,08-11-2023 10:13,Shoe,120,98.0,High,74,Irregular,Yes,Calm,1.2015725536656325,-1.2436840780123408,0.3886516401712269
593,01-11-2023 17:58,Earring,112,99.0,High,65,Irregular,Yes,Sedentary,0.8420490308573496,0.6956330559535702,-0.04759988908058674
594,18-11-2023 16:03,Earring,109,98.8,High,55,Normal,Yes,Calm,0.7072277098042434,0.3077696291603825,-0.5323238104714907
595,22-11-2023 02:38,Shoe,85,99.8,High,99,Normal,Yes,Sedentary,-0.37134285862060556,2.2470867631262936,1.600461443648487
596,27-11-2023 19:03,Shoe,71,98.6,Medium,84,Irregular,No,Calm,-1.0005090235351008,-0.08009379763280527,0.8733755615621308
597,29-11-2023 18:29,Earring,87,98.6,High,79,Normal,No,Active,-0.2814619779185348,-0.08009379763280527,0.6310136008666789
598,06-11-2023 20:03,Ring,66,98.6,Low,73,Normal,No,Sedentary,-1.2252112252902776,-0.08009379763280527,0.34017924803213645
599,04-11-2023 02:58,Shoe,112,99.1,High,59,Irregular,Yes,Calm,0.8420490308573496,0.8895647693501503,-0.33843424191512916
600,08-11-2023 00:31,Earring,76,98.1,Medium,32,Normal,No,Sedentary,-0.7758068217799239,-1.0497523646157607,-1.64718882967057
601,19-11-2023 22:15,Shoe,71,99.0,Low,43,Normal,No,Sedentary,-1.0005090235351008,0.6956330559535702,-1.1139925161405755
602,22-11-2023 17:50,Ring,107,98.2,High,48,Irregular,Yes,Stressed,0.6173468291021728,-0.8558206512191532,-0.8716305554451236
603,06-11-2023 16:24,Earring,80,97.7,High,93,Irregular,No,Calm,-0.5960450603757824,-1.8254792182021087,1.3096270908139445
604,20-11-2023 12:15,Ring,108,98.5,Medium,38,Normal,Yes,Stressed,0.6622872694532081,-0.2740255110293853,-1.3563544768360276
605,01-11-2023 13:08,Ring,68,98.8,High,33,Normal,No,Active,-1.135330344588207,0.3077696291603825,-1.5987164375314795
606,19-11-2023 12:41,Shoe,111,98.7,Low,84,Irregular,Yes,Sedentary,0.7971085905063142,0.11383791576380238,0.8733755615621308
607,12-11-2023 00:35,Ring,116,98.1,High,38,Irregular,Yes,Sedentary,1.0218107922614912,-1.0497523646157607,-1.3563544768360276
